REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/05/17 07:45:00,4734.07,101.56,TRADE
VIC1,2026/05/17 07:50:00,4799.26,123.90,TRADE
VIC1,2026/05/17 07:55:00,4793.48,121.31,TRADE
VIC1,2026/05/17 08:00:00,4840.12,117.41,TRADE
VIC1,2026/05/17 08:05:00,4812.08,110.50,TRADE
VIC1,2026/05/17 08:10:00,4822.68,105.89,TRADE
VIC1,2026/05/17 08:15:00,4839.42,110.50,TRADE
VIC1,2026/05/17 08:20:00,4914.71,110.50,TRADE
VIC1,2026/05/17 08:25:00,4985.52,114.98,TRADE
VIC1,2026/05/17 08:30:00,4973.2,110.50,TRADE
VIC1,2026/05/17 08:35:00,4987.72,123.68,TRADE
VIC1,2026/05/17 08:40:00,4998.38,123.68,TRADE
VIC1,2026/05/17 08:45:00,5004.74,128.30,TRADE
VIC1,2026/05/17 08:50:00,5005.26,155.45,TRADE
VIC1,2026/05/17 08:55:00,4989.55,142.38,TRADE
VIC1,2026/05/17 09:00:00,4951.77,110.50,TRADE
VIC1,2026/05/17 09:05:00,5035.39,110.50,TRADE
VIC1,2026/05/17 09:10:00,5011.23,118.13,TRADE
VIC1,2026/05/17 09:15:00,5024.99,110.50,TRADE
VIC1,2026/05/17 09:20:00,5021.31,110.50,TRADE
VIC1,2026/05/17 09:25:00,5085.91,110.50,TRADE
VIC1,2026/05/17 09:30:00,5084.73,111.34,TRADE
VIC1,2026/05/17 09:35:00,5016.55,112.63,TRADE
VIC1,2026/05/17 09:40:00,5016.6,127.23,TRADE
VIC1,2026/05/17 09:45:00,5044.26,111.21,TRADE
VIC1,2026/05/17 09:50:00,5016.12,112.17,TRADE
VIC1,2026/05/17 09:55:00,4880.05,113.29,TRADE
VIC1,2026/05/17 10:00:00,4937.84,111.04,TRADE
VIC1,2026/05/17 10:05:00,4933.62,126.48,TRADE
VIC1,2026/05/17 10:10:00,4870.2,112.22,TRADE
VIC1,2026/05/17 10:15:00,4921.31,114.75,TRADE
VIC1,2026/05/17 10:20:00,4899.91,114.83,TRADE
VIC1,2026/05/17 10:25:00,4914.59,114.66,TRADE
VIC1,2026/05/17 10:30:00,4901.99,110.68,TRADE
VIC1,2026/05/17 10:35:00,4854.77,111.49,TRADE
VIC1,2026/05/17 10:40:00,4956.82,115.41,TRADE
VIC1,2026/05/17 10:45:00,4958.94,125.35,TRADE
VIC1,2026/05/17 10:50:00,4892.91,110.50,TRADE
VIC1,2026/05/17 10:55:00,5005.83,110.50,TRADE
VIC1,2026/05/17 11:00:00,4984.42,110.50,TRADE
VIC1,2026/05/17 11:05:00,5039.24,150.77,TRADE
VIC1,2026/05/17 11:10:00,5152.16,153.24,TRADE
VIC1,2026/05/17 11:15:00,5113.06,131.48,TRADE
VIC1,2026/05/17 11:20:00,5208.71,132.21,TRADE
VIC1,2026/05/17 11:25:00,5229.97,133.66,TRADE
VIC1,2026/05/17 11:30:00,5162.2,116.66,TRADE
VIC1,2026/05/17 11:35:00,5258.78,157.51,TRADE
VIC1,2026/05/17 11:40:00,5233.34,128.67,TRADE
VIC1,2026/05/17 11:45:00,5274.3,112.68,TRADE
VIC1,2026/05/17 11:50:00,5249.49,110.50,TRADE
VIC1,2026/05/17 11:55:00,5173.41,110.92,TRADE
VIC1,2026/05/17 12:00:00,5263.88,118.49,TRADE
VIC1,2026/05/17 12:05:00,5241.95,130.84,TRADE
VIC1,2026/05/17 12:10:00,5291.86,127.59,TRADE
VIC1,2026/05/17 12:15:00,5284.1,129.21,TRADE
VIC1,2026/05/17 12:20:00,5249.99,141.50,TRADE
VIC1,2026/05/17 12:25:00,5256.72,117.63,TRADE
VIC1,2026/05/17 12:30:00,5169.28,133.13,TRADE
VIC1,2026/05/17 12:35:00,5135.77,126.62,TRADE
VIC1,2026/05/17 12:40:00,5119.31,140.46,TRADE
VIC1,2026/05/17 12:45:00,5153.29,141.50,TRADE
VIC1,2026/05/17 12:50:00,5107.38,141.50,TRADE
VIC1,2026/05/17 12:55:00,5101.6,141.50,TRADE
VIC1,2026/05/17 13:00:00,5092.85,141.50,TRADE
VIC1,2026/05/17 13:05:00,5140.55,141.50,TRADE
VIC1,2026/05/17 13:10:00,5139.48,174.60,TRADE
VIC1,2026/05/17 13:15:00,5153.09,141.50,TRADE
VIC1,2026/05/17 13:20:00,5185.41,141.50,TRADE
VIC1,2026/05/17 13:25:00,5164.21,153.24,TRADE
VIC1,2026/05/17 13:30:00,5173.39,181.25,TRADE
VIC1,2026/05/17 13:35:00,5159.41,141.51,TRADE
VIC1,2026/05/17 13:40:00,5217.41,141.25,TRADE
VIC1,2026/05/17 13:45:00,5242.36,159.51,TRADE
VIC1,2026/05/17 13:50:00,5172.51,133.25,TRADE
VIC1,2026/05/17 13:55:00,5234.65,133.07,TRADE
VIC1,2026/05/17 14:00:00,5228.62,133.71,TRADE
VIC1,2026/05/17 14:05:00,5284.55,129.46,TRADE
VIC1,2026/05/17 14:10:00,5252.53,117.64,TRADE
VIC1,2026/05/17 14:15:00,5198.3,130.40,TRADE
VIC1,2026/05/17 14:20:00,5244.95,137.16,TRADE
VIC1,2026/05/17 14:25:00,5273.25,118.62,TRADE
VIC1,2026/05/17 14:30:00,5338.56,133.19,TRADE
VIC1,2026/05/17 14:35:00,5275.85,133.43,TRADE
VIC1,2026/05/17 14:40:00,5320.71,131.33,TRADE
VIC1,2026/05/17 14:45:00,5330.6,142.68,TRADE
VIC1,2026/05/17 14:50:00,5346.79,131.64,TRADE
VIC1,2026/05/17 14:55:00,5368.28,143.33,TRADE
VIC1,2026/05/17 15:00:00,5303.98,131.34,TRADE
VIC1,2026/05/17 15:05:00,5320.33,132.64,TRADE
VIC1,2026/05/17 15:10:00,5315.23,153.64,TRADE
VIC1,2026/05/17 15:15:00,5279.83,115.26,TRADE
VIC1,2026/05/17 15:20:00,5229.38,133.58,TRADE
VIC1,2026/05/17 15:25:00,5339.68,139.57,TRADE
VIC1,2026/05/17 15:30:00,5353.26,189.69,TRADE
VIC1,2026/05/17 15:35:00,5290.17,128.20,TRADE
VIC1,2026/05/17 15:40:00,5383.46,150.23,TRADE
VIC1,2026/05/17 15:45:00,5348.42,127.32,TRADE
VIC1,2026/05/17 15:50:00,5374.09,127.42,TRADE
VIC1,2026/05/17 15:55:00,5385,155.78,TRADE
VIC1,2026/05/17 16:00:00,5433.67,244.39,TRADE
VIC1,2026/05/17 16:05:00,5391.64,119,TRADE
VIC1,2026/05/17 16:10:00,5517.49,149.69,TRADE
VIC1,2026/05/17 16:15:00,5566.82,147.38,TRADE
VIC1,2026/05/17 16:20:00,5575.1,160.51,TRADE
VIC1,2026/05/17 16:25:00,5666.73,141.54,TRADE
VIC1,2026/05/17 16:30:00,5606.39,160.83,TRADE
VIC1,2026/05/17 16:35:00,5708.05,153.12,TRADE
VIC1,2026/05/17 16:40:00,5740.32,154.71,TRADE
VIC1,2026/05/17 16:45:00,5674.3,149.35,TRADE
VIC1,2026/05/17 16:50:00,5829.05,158.58,TRADE
VIC1,2026/05/17 16:55:00,5899.63,199.70,TRADE
VIC1,2026/05/17 17:00:00,5945.05,206.65,TRADE
VIC1,2026/05/17 17:05:00,5956.33,151.58,TRADE
VIC1,2026/05/17 17:10:00,6057.57,154.21,TRADE
VIC1,2026/05/17 17:15:00,6020.29,153.56,TRADE
VIC1,2026/05/17 17:20:00,6085.24,158.04,TRADE
VIC1,2026/05/17 17:25:00,6113.2,242.06,TRADE
VIC1,2026/05/17 17:30:00,6147.33,185.79,TRADE
VIC1,2026/05/17 17:35:00,6187.82,163.85,TRADE
VIC1,2026/05/17 17:40:00,6330.47,161.85,TRADE
VIC1,2026/05/17 17:45:00,6329.31,228.24,TRADE
VIC1,2026/05/17 17:50:00,6327.59,201.12,TRADE
VIC1,2026/05/17 17:55:00,6342.49,179.98,TRADE
VIC1,2026/05/17 18:00:00,6390.6,204.42,TRADE
VIC1,2026/05/17 18:05:00,6312.63,159.20,TRADE
VIC1,2026/05/17 18:10:00,6282.03,180.68,TRADE
VIC1,2026/05/17 18:15:00,6362.65,192.70,TRADE
VIC1,2026/05/17 18:20:00,6293.48,157.02,TRADE
VIC1,2026/05/17 18:25:00,6254.53,159.20,TRADE
VIC1,2026/05/17 18:30:00,6294.67,175.67,TRADE
VIC1,2026/05/17 18:35:00,6232.37,182.59,TRADE
VIC1,2026/05/17 18:40:00,6231.87,164.26,TRADE
VIC1,2026/05/17 18:45:00,6212.59,155.13,TRADE
VIC1,2026/05/17 18:50:00,6113.15,156.68,TRADE
VIC1,2026/05/17 18:55:00,6132.02,177.45,TRADE
VIC1,2026/05/17 19:00:00,6110.68,180.68,TRADE
VIC1,2026/05/17 19:05:00,6109.42,181,TRADE
VIC1,2026/05/17 19:10:00,6006.72,180.62,TRADE
VIC1,2026/05/17 19:15:00,6058.26,161.80,TRADE
VIC1,2026/05/17 19:20:00,6048.53,161.96,TRADE
VIC1,2026/05/17 19:25:00,6043.47,200,TRADE
VIC1,2026/05/17 19:30:00,5941.4,162.70,TRADE
VIC1,2026/05/17 19:35:00,5911.22,180.68,TRADE
VIC1,2026/05/17 19:40:00,5946.18,142.40,TRADE
VIC1,2026/05/17 19:45:00,5905.57,180.68,TRADE
VIC1,2026/05/17 19:50:00,5806.18,116.44,TRADE
VIC1,2026/05/17 19:55:00,5868.1,178.36,TRADE
VIC1,2026/05/17 20:00:00,5845.27,143.51,TRADE
VIC1,2026/05/17 20:05:00,5838.9,141.79,TRADE
VIC1,2026/05/17 20:10:00,5746.3,140.64,TRADE
VIC1,2026/05/17 20:15:00,5731.3,140.96,TRADE
VIC1,2026/05/17 20:20:00,5691.1,140.46,TRADE
VIC1,2026/05/17 20:25:00,5763.77,140.38,TRADE
VIC1,2026/05/17 20:30:00,5757.83,137.25,TRADE
VIC1,2026/05/17 20:35:00,5660.78,135.56,TRADE
VIC1,2026/05/17 20:40:00,5687.22,178.15,TRADE
VIC1,2026/05/17 20:45:00,5646.03,138.46,TRADE
VIC1,2026/05/17 20:50:00,5620.14,125.67,TRADE
VIC1,2026/05/17 20:55:00,5595.29,169.42,TRADE
VIC1,2026/05/17 21:00:00,5480.71,125.67,TRADE
VIC1,2026/05/17 21:05:00,5533.32,154.72,TRADE
VIC1,2026/05/17 21:10:00,5502.88,147.34,TRADE
VIC1,2026/05/17 21:15:00,5460.47,143.67,TRADE
VIC1,2026/05/17 21:20:00,5463.25,141.50,TRADE
VIC1,2026/05/17 21:25:00,5480.12,155.67,TRADE
VIC1,2026/05/17 21:30:00,5441.74,152.82,TRADE
VIC1,2026/05/17 21:35:00,5342.75,125.43,TRADE
VIC1,2026/05/17 21:40:00,5323.02,141.50,TRADE
VIC1,2026/05/17 21:45:00,5375.54,141.50,TRADE
VIC1,2026/05/17 21:50:00,5322.77,141.50,TRADE
VIC1,2026/05/17 21:55:00,5268.95,118.78,TRADE
VIC1,2026/05/17 22:00:00,5272.13,141.98,TRADE
VIC1,2026/05/17 22:05:00,5176.43,141.50,TRADE
VIC1,2026/05/17 22:10:00,5164.66,141.50,TRADE
VIC1,2026/05/17 22:15:00,5133.07,141.50,TRADE
VIC1,2026/05/17 22:20:00,5167.85,141.50,TRADE
VIC1,2026/05/17 22:25:00,5075.29,141.50,TRADE
VIC1,2026/05/17 22:30:00,5137.77,139.73,TRADE
VIC1,2026/05/17 22:35:00,5115.93,143.67,TRADE
VIC1,2026/05/17 22:40:00,5093.63,155.64,TRADE
VIC1,2026/05/17 22:45:00,4984.5,127.37,TRADE
VIC1,2026/05/17 22:50:00,5002.22,226.74,TRADE
VIC1,2026/05/17 22:55:00,5017.82,147.92,TRADE
VIC1,2026/05/17 23:00:00,5000.97,137.97,TRADE
VIC1,2026/05/17 23:05:00,5024.17,141.50,TRADE
VIC1,2026/05/17 23:10:00,5147.95,141.50,TRADE
VIC1,2026/05/17 23:15:00,5168.23,141.50,TRADE
VIC1,2026/05/17 23:20:00,5151.38,154.04,TRADE
VIC1,2026/05/17 23:25:00,5125.36,174.64,TRADE
VIC1,2026/05/17 23:30:00,5070.24,145.71,TRADE
VIC1,2026/05/17 23:35:00,5044.47,123.52,TRADE
VIC1,2026/05/17 23:40:00,5010.09,141.50,TRADE
VIC1,2026/05/17 23:45:00,4984.29,146.79,TRADE
VIC1,2026/05/17 23:50:00,5005.27,141.50,TRADE
VIC1,2026/05/17 23:55:00,5000.42,141.50,TRADE
VIC1,2026/05/18 00:00:00,4961.75,155.06,TRADE
VIC1,2026/05/18 00:05:00,4960.29,155.86,TRADE
VIC1,2026/05/18 00:10:00,4907.81,153.65,TRADE
VIC1,2026/05/18 00:15:00,4924.11,154.28,TRADE
VIC1,2026/05/18 00:20:00,4893.49,155.66,TRADE
VIC1,2026/05/18 00:25:00,4826.52,215.45,TRADE
VIC1,2026/05/18 00:30:00,4790.71,160.99,TRADE
VIC1,2026/05/18 00:35:00,4800.53,213.25,TRADE
VIC1,2026/05/18 00:40:00,4778.8,163.68,TRADE
VIC1,2026/05/18 00:45:00,4751.32,211.03,TRADE
VIC1,2026/05/18 00:50:00,4708.38,141.50,TRADE
VIC1,2026/05/18 00:55:00,4710.27,166.82,TRADE
VIC1,2026/05/18 01:00:00,4731.95,157.93,TRADE
VIC1,2026/05/18 01:05:00,4688.29,157.15,TRADE
VIC1,2026/05/18 01:10:00,4680.69,157.75,TRADE
VIC1,2026/05/18 01:15:00,4582.37,157.75,TRADE
VIC1,2026/05/18 01:20:00,4611.58,155.64,TRADE
VIC1,2026/05/18 01:25:00,4607.45,155.96,TRADE
VIC1,2026/05/18 01:30:00,4567.82,139.21,TRADE
VIC1,2026/05/18 01:35:00,4572.66,140.63,TRADE
VIC1,2026/05/18 01:40:00,4519.63,140.59,TRADE
VIC1,2026/05/18 01:45:00,4519.6,140.38,TRADE
VIC1,2026/05/18 01:50:00,4508.02,137.44,TRADE
VIC1,2026/05/18 01:55:00,4392.53,139.45,TRADE
VIC1,2026/05/18 02:00:00,4408.68,131.23,TRADE
VIC1,2026/05/18 02:05:00,4445.53,161.63,TRADE
VIC1,2026/05/18 02:10:00,4428.4,138.46,TRADE
VIC1,2026/05/18 02:15:00,4416.88,139.71,TRADE
VIC1,2026/05/18 02:20:00,4389.24,122.94,TRADE
VIC1,2026/05/18 02:25:00,4407.97,125.07,TRADE
VIC1,2026/05/18 02:30:00,4400.29,169.19,TRADE
VIC1,2026/05/18 02:35:00,4380.18,146.53,TRADE
VIC1,2026/05/18 02:40:00,4277.21,119,TRADE
VIC1,2026/05/18 02:45:00,4287.8,151.84,TRADE
VIC1,2026/05/18 02:50:00,4319.15,140.61,TRADE
VIC1,2026/05/18 02:55:00,4290.76,137.52,TRADE
VIC1,2026/05/18 03:00:00,4271.17,115.11,TRADE
VIC1,2026/05/18 03:05:00,4311.89,153.97,TRADE
VIC1,2026/05/18 03:10:00,4304.37,127.31,TRADE
VIC1,2026/05/18 03:15:00,4329.2,124.10,TRADE
VIC1,2026/05/18 03:20:00,4259.32,126.16,TRADE
VIC1,2026/05/18 03:25:00,4251.8,142.27,TRADE
VIC1,2026/05/18 03:30:00,4229.53,138.14,TRADE
VIC1,2026/05/18 03:35:00,4265.47,120.75,TRADE
VIC1,2026/05/18 03:40:00,4297.33,125.87,TRADE
VIC1,2026/05/18 03:45:00,4290.95,125.87,TRADE
VIC1,2026/05/18 03:50:00,4304.45,124.15,TRADE
VIC1,2026/05/18 03:55:00,4327.84,119,TRADE
VIC1,2026/05/18 04:00:00,4309.45,151.58,TRADE
VIC1,2026/05/18 04:05:00,4280.35,125.22,TRADE
VIC1,2026/05/18 04:10:00,4264.26,122.34,TRADE
VIC1,2026/05/18 04:15:00,4309.34,147.28,TRADE
VIC1,2026/05/18 04:20:00,4315.78,154.62,TRADE
VIC1,2026/05/18 04:25:00,4341.31,152.28,TRADE
VIC1,2026/05/18 04:30:00,4306.01,125.89,TRADE
VIC1,2026/05/18 04:35:00,4313.71,124.92,TRADE
VIC1,2026/05/18 04:40:00,4391.14,126.03,TRADE
VIC1,2026/05/18 04:45:00,4425.48,128.18,TRADE
VIC1,2026/05/18 04:50:00,4411.97,152.98,TRADE
VIC1,2026/05/18 04:55:00,4387.6,153.28,TRADE
VIC1,2026/05/18 05:00:00,4360.89,125.41,TRADE
VIC1,2026/05/18 05:05:00,4406.4,126.78,TRADE
VIC1,2026/05/18 05:10:00,4542.58,171.89,TRADE
VIC1,2026/05/18 05:15:00,4487.68,155.26,TRADE
VIC1,2026/05/18 05:20:00,4568.4,155.88,TRADE
VIC1,2026/05/18 05:25:00,4629.68,156.63,TRADE
VIC1,2026/05/18 05:30:00,4575.24,144.26,TRADE
VIC1,2026/05/18 05:35:00,4669.94,137.66,TRADE
VIC1,2026/05/18 05:40:00,4734.44,158.93,TRADE
VIC1,2026/05/18 05:45:00,4799.24,164.26,TRADE
VIC1,2026/05/18 05:50:00,4838.6,161.91,TRADE
VIC1,2026/05/18 05:55:00,4784.35,159.69,TRADE
VIC1,2026/05/18 06:00:00,4851.92,179.30,TRADE
VIC1,2026/05/18 06:05:00,4844.69,159.91,TRADE
VIC1,2026/05/18 06:10:00,5012.45,212.96,TRADE
VIC1,2026/05/18 06:15:00,5008.32,163.18,TRADE
VIC1,2026/05/18 06:20:00,5097.12,188.05,TRADE
VIC1,2026/05/18 06:25:00,5140.53,164.66,TRADE
VIC1,2026/05/18 06:30:00,5266.19,226.51,TRADE
VIC1,2026/05/18 06:35:00,5256.99,200.89,TRADE
VIC1,2026/05/18 06:40:00,5433.67,218.88,TRADE
VIC1,2026/05/18 06:45:00,5465.29,226.15,TRADE
VIC1,2026/05/18 06:50:00,5567.18,252.75,TRADE
VIC1,2026/05/18 06:55:00,5607.84,220.17,TRADE
VIC1,2026/05/18 07:00:00,5639.03,222.75,TRADE
VIC1,2026/05/18 07:05:00,5735.91,185.70,TRADE
VIC1,2026/05/18 07:10:00,5824.64,176.77,TRADE
VIC1,2026/05/18 07:15:00,5967.52,216.76,TRADE
VIC1,2026/05/18 07:20:00,5922.91,184.78,TRADE
VIC1,2026/05/18 07:25:00,6029.39,193.80,TRADE
VIC1,2026/05/18 07:30:00,6040.56,200.89,TRADE
VIC1,2026/05/18 07:35:00,6114.27,232.36,TRADE
VIC1,2026/05/18 07:40:00,6144.3,235.87,TRADE
VIC1,2026/05/18 07:45:00,6112.42,236.70,TRADE
VIC1,2026/05/18 07:50:00,6137.03,175.36,TRADE
VIC1,2026/05/18 07:55:00,6194.44,231.39,TRADE
VIC1,2026/05/18 08:00:00,6186.85,232.02,TRADE
VIC1,2026/05/18 08:05:00,6188.35,214.74,TRADE
VIC1,2026/05/18 08:10:00,6202.23,240.51,TRADE
VIC1,2026/05/18 08:15:00,6213.87,248.09,TRADE
VIC1,2026/05/18 08:20:00,6228.76,247.67,TRADE
VIC1,2026/05/18 08:25:00,6212.24,209.94,TRADE
VIC1,2026/05/18 08:30:00,6075.82,196.94,TRADE
VIC1,2026/05/18 08:35:00,6065.22,252.57,TRADE
VIC1,2026/05/18 08:40:00,6120.28,244.50,TRADE
VIC1,2026/05/18 08:45:00,6095.32,249.59,TRADE
VIC1,2026/05/18 08:50:00,6002.95,234.52,TRADE
VIC1,2026/05/18 08:55:00,6067.2,251.77,TRADE
VIC1,2026/05/18 09:00:00,6060.03,179.43,TRADE
VIC1,2026/05/18 09:05:00,6061.96,211.19,TRADE
VIC1,2026/05/18 09:10:00,6052.16,267.74,TRADE
VIC1,2026/05/18 09:15:00,5915.61,250.39,TRADE
VIC1,2026/05/18 09:20:00,5922.01,266.07,TRADE
VIC1,2026/05/18 09:25:00,5945.18,246.29,TRADE
VIC1,2026/05/18 09:30:00,5929.49,265.17,TRADE
VIC1,2026/05/18 09:35:00,5922.97,260.18,TRADE
VIC1,2026/05/18 09:40:00,5919.94,267.67,TRADE
VIC1,2026/05/18 09:45:00,5892.55,265.98,TRADE
VIC1,2026/05/18 09:50:00,5835.37,254.33,TRADE
VIC1,2026/05/18 09:55:00,5882.47,254.25,TRADE
VIC1,2026/05/18 10:00:00,5816.2,264.89,TRADE
VIC1,2026/05/18 10:05:00,5749.25,255.82,TRADE
VIC1,2026/05/18 10:10:00,5780.99,257.32,TRADE
VIC1,2026/05/18 10:15:00,5843.62,257.41,TRADE
VIC1,2026/05/18 10:20:00,5836.53,204.08,TRADE
VIC1,2026/05/18 10:25:00,5874.58,229.98,TRADE
VIC1,2026/05/18 10:30:00,5854.75,227.97,TRADE
VIC1,2026/05/18 10:35:00,5851.28,277.02,TRADE
VIC1,2026/05/18 10:40:00,5861.68,275.69,TRADE
VIC1,2026/05/18 10:45:00,5854.99,277.28,TRADE
VIC1,2026/05/18 10:50:00,5793.84,227.97,TRADE
VIC1,2026/05/18 10:55:00,5835.66,228.69,TRADE
VIC1,2026/05/18 11:00:00,5901,293.54,TRADE
VIC1,2026/05/18 11:05:00,5862.54,277.04,TRADE
VIC1,2026/05/18 11:10:00,5970.75,283.04,TRADE
VIC1,2026/05/18 11:15:00,6042.45,296.39,TRADE
VIC1,2026/05/18 11:20:00,6034.36,296.78,TRADE
VIC1,2026/05/18 11:25:00,6057.78,266.74,TRADE
VIC1,2026/05/18 11:30:00,6000.83,240.84,TRADE
VIC1,2026/05/18 11:35:00,5969.86,279.16,TRADE
VIC1,2026/05/18 11:40:00,6060.5,299.45,TRADE
VIC1,2026/05/18 11:45:00,5992.47,273.61,TRADE
VIC1,2026/05/18 11:50:00,5989.17,227.97,TRADE
VIC1,2026/05/18 11:55:00,6061.01,230.67,TRADE
VIC1,2026/05/18 12:00:00,6039.83,286.87,TRADE
VIC1,2026/05/18 12:05:00,5997.92,271.11,TRADE
VIC1,2026/05/18 12:10:00,6040.82,235.80,TRADE
VIC1,2026/05/18 12:15:00,5929.62,299.97,TRADE
VIC1,2026/05/18 12:20:00,5981.35,299.97,TRADE
VIC1,2026/05/18 12:25:00,5905.42,270.99,TRADE
VIC1,2026/05/18 12:30:00,5925.95,227.97,TRADE
VIC1,2026/05/18 12:35:00,5990.75,277.42,TRADE
VIC1,2026/05/18 12:40:00,6045.89,267.10,TRADE
VIC1,2026/05/18 12:45:00,5995.26,230.67,TRADE
VIC1,2026/05/18 12:50:00,6072.58,234.51,TRADE
VIC1,2026/05/18 12:55:00,6119.57,230.67,TRADE
VIC1,2026/05/18 13:00:00,6089.74,299.97,TRADE
VIC1,2026/05/18 13:05:00,6063.28,299.97,TRADE
VIC1,2026/05/18 13:10:00,6039.75,230.67,TRADE
VIC1,2026/05/18 13:15:00,6094.86,278.12,TRADE
VIC1,2026/05/18 13:20:00,6105.42,283.20,TRADE
VIC1,2026/05/18 13:25:00,6118.46,290.06,TRADE
VIC1,2026/05/18 13:30:00,6131.44,274.92,TRADE
VIC1,2026/05/18 13:35:00,6133.28,221.70,TRADE
VIC1,2026/05/18 13:40:00,6168.43,227.97,TRADE
VIC1,2026/05/18 13:45:00,6162.31,287.70,TRADE
VIC1,2026/05/18 13:50:00,6010.01,189.76,TRADE
VIC1,2026/05/18 13:55:00,6046.46,210.49,TRADE
VIC1,2026/05/18 14:00:00,6176.24,291.96,TRADE
VIC1,2026/05/18 14:05:00,6094.13,206.28,TRADE
VIC1,2026/05/18 14:10:00,5946.47,162.85,TRADE
VIC1,2026/05/18 14:15:00,5900.25,190.16,TRADE
VIC1,2026/05/18 14:20:00,5956.01,190.62,TRADE
VIC1,2026/05/18 14:25:00,5907.64,165.45,TRADE
VIC1,2026/05/18 14:30:00,5921.05,179.31,TRADE
VIC1,2026/05/18 14:35:00,5943.53,213.86,TRADE
VIC1,2026/05/18 14:40:00,5963.88,252.86,TRADE
VIC1,2026/05/18 14:45:00,5899.57,183.35,TRADE
VIC1,2026/05/18 14:50:00,5970.8,177.16,TRADE
VIC1,2026/05/18 14:55:00,6047.48,173.26,TRADE
VIC1,2026/05/18 15:00:00,6008,185.29,TRADE
VIC1,2026/05/18 15:05:00,6043.17,167.01,TRADE
VIC1,2026/05/18 15:10:00,6046.87,161.99,TRADE
VIC1,2026/05/18 15:15:00,6019.43,135.96,TRADE
VIC1,2026/05/18 15:20:00,6020.15,126.80,TRADE
VIC1,2026/05/18 15:25:00,6030.46,146.23,TRADE
VIC1,2026/05/18 15:30:00,6125.63,151.41,TRADE
VIC1,2026/05/18 15:35:00,6063.19,155.66,TRADE
VIC1,2026/05/18 15:40:00,6082.28,173.26,TRADE
VIC1,2026/05/18 15:45:00,6142.87,170.86,TRADE
VIC1,2026/05/18 15:50:00,6123.24,128.15,TRADE
VIC1,2026/05/18 15:55:00,6214.73,147.45,TRADE
VIC1,2026/05/18 16:00:00,6172.84,144.55,TRADE
VIC1,2026/05/18 16:05:00,6187.5,119,TRADE
VIC1,2026/05/18 16:10:00,6318.33,151.28,TRADE
VIC1,2026/05/18 16:15:00,6324.97,125.89,TRADE
VIC1,2026/05/18 16:20:00,6347.14,126,TRADE
VIC1,2026/05/18 16:25:00,6397.41,141.55,TRADE
VIC1,2026/05/18 16:30:00,6383.73,181.88,TRADE
VIC1,2026/05/18 16:35:00,6442.41,143.63,TRADE
VIC1,2026/05/18 16:40:00,6439.5,156.12,TRADE
VIC1,2026/05/18 16:45:00,6447.26,162.13,TRADE
VIC1,2026/05/18 16:50:00,6503.11,156.72,TRADE
VIC1,2026/05/18 16:55:00,6507.01,173.26,TRADE
VIC1,2026/05/18 17:00:00,6563.91,171.62,TRADE
VIC1,2026/05/18 17:05:00,6672.88,125.79,TRADE
VIC1,2026/05/18 17:10:00,6730.77,129.31,TRADE
VIC1,2026/05/18 17:15:00,6728.04,155.31,TRADE
VIC1,2026/05/18 17:20:00,6848.91,156.42,TRADE
VIC1,2026/05/18 17:25:00,6850.64,164.46,TRADE
VIC1,2026/05/18 17:30:00,6965.36,151.29,TRADE
VIC1,2026/05/18 17:35:00,6987.86,134.01,TRADE
VIC1,2026/05/18 17:40:00,6979.51,129.47,TRADE
VIC1,2026/05/18 17:45:00,7026.48,128.88,TRADE
VIC1,2026/05/18 17:50:00,7007.06,127.94,TRADE
VIC1,2026/05/18 17:55:00,7033.41,128.11,TRADE
VIC1,2026/05/18 18:00:00,7111.34,130.71,TRADE
VIC1,2026/05/18 18:05:00,7086.06,127.90,TRADE
VIC1,2026/05/18 18:10:00,7018.54,125.77,TRADE
VIC1,2026/05/18 18:15:00,7040.75,125.87,TRADE
VIC1,2026/05/18 18:20:00,7035.59,127.69,TRADE
VIC1,2026/05/18 18:25:00,7036.64,118.69,TRADE
VIC1,2026/05/18 18:30:00,6951.87,115.78,TRADE
VIC1,2026/05/18 18:35:00,7025.07,127.90,TRADE
VIC1,2026/05/18 18:40:00,6923.12,118.98,TRADE
VIC1,2026/05/18 18:45:00,6884.82,113.07,TRADE
VIC1,2026/05/18 18:50:00,6927.52,118.69,TRADE
VIC1,2026/05/18 18:55:00,6912.15,115,TRADE
VIC1,2026/05/18 19:00:00,6856.28,115,TRADE
VIC1,2026/05/18 19:05:00,6862.73,127.90,TRADE
VIC1,2026/05/18 19:10:00,6810.2,119.94,TRADE
VIC1,2026/05/18 19:15:00,6780.99,116.58,TRADE
VIC1,2026/05/18 19:20:00,6750.04,116.34,TRADE
VIC1,2026/05/18 19:25:00,6691.34,115,TRADE
VIC1,2026/05/18 19:30:00,6633.76,114.05,TRADE
VIC1,2026/05/18 19:35:00,6599.71,117.34,TRADE
VIC1,2026/05/18 19:40:00,6597.57,115.03,TRADE
VIC1,2026/05/18 19:45:00,6595.01,114.91,TRADE
VIC1,2026/05/18 19:50:00,6597.54,111.98,TRADE
VIC1,2026/05/18 19:55:00,6518.85,111.98,TRADE
VIC1,2026/05/18 20:00:00,6499.19,110.50,TRADE
VIC1,2026/05/18 20:05:00,6496.1,110.50,TRADE
